package_order	package_line	tier	paper_section_label	paper_section_title	namespace	package_name	package_paper_name	paper_role	component_order	component_kind	component_name	component_line	component_signature
7	1680	External canonical extraction and Gate A packaging	subsec:near-root-pairs	Near-root pairs	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PairLowerPartnerData	PairLowerPartnerData	lower partner data n/d_i and n/d_j for a pair	4	field	lowerRight_eq	1688	lowerRight_eq : lowerRight = P.u * P.w
7	1680	External canonical extraction and Gate A packaging	subsec:near-root-pairs	Near-root pairs	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PairLowerPartnerData	PairLowerPartnerData	lower partner data n/d_i and n/d_j for a pair	5	field	lowerLeft_divisor_eq	1689	lowerLeft_divisor_eq :
7	1680	External canonical extraction and Gate A packaging	subsec:near-root-pairs	Near-root pairs	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PairLowerPartnerData	PairLowerPartnerData	lower partner data n/d_i and n/d_j for a pair	6	field	lowerRight_divisor_eq	1691	lowerRight_divisor_eq :
7	1680	External canonical extraction and Gate A packaging	subsec:near-root-pairs	Near-root pairs	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PairLowerPartnerData	PairLowerPartnerData	lower partner data n/d_i and n/d_j for a pair	7	field	Lifecycle	1698	Lifecycle: theorem-source component
7	1680	External canonical extraction and Gate A packaging	subsec:near-root-pairs	Near-root pairs	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PairLowerPartnerData	PairLowerPartnerData	lower partner data n/d_i and n/d_j for a pair	8	field	Status	1699	Status: internally derived
7	1680	External canonical extraction and Gate A packaging	subsec:near-root-pairs	Near-root pairs	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PairLowerPartnerData	PairLowerPartnerData	lower partner data n/d_i and n/d_j for a pair	9	field	Inputs	1700	Inputs: see declaration type and surrounding construction layer
7	1680	External canonical extraction and Gate A packaging	subsec:near-root-pairs	Near-root pairs	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PairLowerPartnerData	PairLowerPartnerData	lower partner data n/d_i and n/d_j for a pair	10	field	Output	1701	Output: see declaration codomain
8	1862	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.K5TriangleIndex	K5TriangleIndex	ten triangle indices for K5 ratio consistency	0	PACKAGE	K5TriangleIndex	1862	inductive K5TriangleIndex where
8	1862	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.K5TriangleIndex	K5TriangleIndex	ten triangle indices for K5 ratio consistency	1	constructor	t012	1863	| t012 | t013 | t014 | t023 | t024
8	1862	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.K5TriangleIndex	K5TriangleIndex	ten triangle indices for K5 ratio consistency	2	constructor	t034	1864	| t034 | t123 | t124 | t134 | t234
9	1911	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.RootBandK5PairFrontier	RootBandK5PairFrontier	complete K5 pair-ratio metadata frontier	0	PACKAGE	RootBandK5PairFrontier	1911	structure RootBandK5PairFrontier
9	1911	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.RootBandK5PairFrontier	RootBandK5PairFrontier	complete K5 pair-ratio metadata frontier	1	field	pair	1914	pair : (e : EndpointEdge) -> PairGCDDecomposition W e
9	1911	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.RootBandK5PairFrontier	RootBandK5PairFrontier	complete K5 pair-ratio metadata frontier	2	field	triangle_ratio_consistency	1915	triangle_ratio_consistency :
9	1911	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.RootBandK5PairFrontier	RootBandK5PairFrontier	complete K5 pair-ratio metadata frontier	3	field	Lifecycle	1928	Lifecycle: theorem-source component
9	1911	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.RootBandK5PairFrontier	RootBandK5PairFrontier	complete K5 pair-ratio metadata frontier	4	field	Status	1929	Status: internally derived
9	1911	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.RootBandK5PairFrontier	RootBandK5PairFrontier	complete K5 pair-ratio metadata frontier	5	field	Inputs	1930	Inputs: see declaration type and surrounding construction layer
9	1911	External canonical extraction and Gate A packaging	subsec:k5-metadata-graph	The complete K5 pair-ratio graph	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.RootBandK5PairFrontier	RootBandK5PairFrontier	complete K5 pair-ratio metadata frontier	6	field	Output	1931	Output: see declaration codomain
10	2093	External canonical extraction and Gate A packaging	subsubsec:paired-root-height-projection	Paired square-root splits and prime-height projection	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PrimeHeightSupportModel	PrimeHeightSupportModel	prime-height support projection model	0	PACKAGE	PrimeHeightSupportModel	2093	structure PrimeHeightSupportModel
10	2093	External canonical extraction and Gate A packaging	subsubsec:paired-root-height-projection	Paired square-root splits and prime-height projection	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PrimeHeightSupportModel	PrimeHeightSupportModel	prime-height support projection model	1	field	alpha	2096	alpha : Nat -> EndpointVertex -> Nat
10	2093	External canonical extraction and Gate A packaging	subsubsec:paired-root-height-projection	Paired square-root splits and prime-height projection	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PrimeHeightSupportModel	PrimeHeightSupportModel	prime-height support projection model	2	field	supportAt	2097	supportAt : Nat -> Nat -> SupportAddress
10	2093	External canonical extraction and Gate A packaging	subsubsec:paired-root-height-projection	Paired square-root splits and prime-height projection	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PrimeHeightSupportModel	PrimeHeightSupportModel	prime-height support projection model	3	field	support_spec	2098	support_spec :
10	2093	External canonical extraction and Gate A packaging	subsubsec:paired-root-height-projection	Paired square-root splits and prime-height projection	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PrimeHeightSupportModel	PrimeHeightSupportModel	prime-height support projection model	4	field	nested	2101	nested :
10	2093	External canonical extraction and Gate A packaging	subsubsec:paired-root-height-projection	Paired square-root splits and prime-height projection	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PrimeHeightSupportModel	PrimeHeightSupportModel	prime-height support projection model	5	field	Lifecycle	2110	Lifecycle: theorem-source component
10	2093	External canonical extraction and Gate A packaging	subsubsec:paired-root-height-projection	Paired square-root splits and prime-height projection	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PrimeHeightSupportModel	PrimeHeightSupportModel	prime-height support projection model	6	field	Status	2111	Status: theorem-source surface
10	2093	External canonical extraction and Gate A packaging	subsubsec:paired-root-height-projection	Paired square-root splits and prime-height projection	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PrimeHeightSupportModel	PrimeHeightSupportModel	prime-height support projection model	7	field	Inputs	2112	Inputs: see declaration type and surrounding construction layer
10	2093	External canonical extraction and Gate A packaging	subsubsec:paired-root-height-projection	Paired square-root splits and prime-height projection	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.PrimeHeightSupportModel	PrimeHeightSupportModel	prime-height support projection model	8	field	Output	2113	Output: see declaration codomain
11	2118	External canonical extraction and Gate A packaging	subsubsec:full-atom-model	Full atom model	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.CanonicalAtomization	AtomCan_full_atomization_XW	full atomization theorem-source component	0	PACKAGE	CanonicalAtomization	2118	structure CanonicalAtomization
11	2118	External canonical extraction and Gate A packaging	subsubsec:full-atom-model	Full atom model	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.CanonicalAtomization	AtomCan_full_atomization_XW	full atomization theorem-source component	1	field	supportModel	2121	supportModel : PrimeHeightSupportModel W
11	2118	External canonical extraction and Gate A packaging	subsubsec:full-atom-model	Full atom model	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.CanonicalAtomization	AtomCan_full_atomization_XW	full atomization theorem-source component	2	field	X	2122	X : SupportAddress -> Nat
11	2118	External canonical extraction and Gate A packaging	subsubsec:full-atom-model	Full atom model	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.CanonicalAtomization	AtomCan_full_atomization_XW	full atomization theorem-source component	3	field	X_pos	2123	X_pos : forall S, 0 < X S
11	2118	External canonical extraction and Gate A packaging	subsubsec:full-atom-model	Full atom model	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.CanonicalAtomization	AtomCan_full_atomization_XW	full atomization theorem-source component	4	field	upper_read	2124	upper_read :
11	2118	External canonical extraction and Gate A packaging	subsubsec:full-atom-model	Full atom model	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.CanonicalAtomization	AtomCan_full_atomization_XW	full atomization theorem-source component	5	field	lower_read	2127	lower_read :
11	2118	External canonical extraction and Gate A packaging	subsubsec:full-atom-model	Full atom model	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.CanonicalAtomization	AtomCan_full_atomization_XW	full atomization theorem-source component	6	field	global_product	2130	global_product :
11	2118	External canonical extraction and Gate A packaging	subsubsec:full-atom-model	Full atom model	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.CanonicalAtomization	AtomCan_full_atomization_XW	full atomization theorem-source component	7	field	prime_chain_legality	2132	prime_chain_legality :
12	2203	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientSystem	EdgeCan_directed_quotient_system_UW	directed quotient system theorem-source component	0	PACKAGE	DirectedQuotientSystem	2203	structure DirectedQuotientSystem
12	2203	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientSystem	EdgeCan_directed_quotient_system_UW	directed quotient system theorem-source component	1	field	U	2207	U : EndpointVertex -> EndpointVertex -> Nat
12	2203	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientSystem	EdgeCan_directed_quotient_system_UW	directed quotient system theorem-source component	2	field	U_pos	2208	U_pos : forall i j, 0 < U i j
12	2203	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientSystem	EdgeCan_directed_quotient_system_UW	directed quotient system theorem-source component	3	field	U_read	2209	U_read :
12	2203	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientSystem	EdgeCan_directed_quotient_system_UW	directed quotient system theorem-source component	4	field	edgeLoad	2212	edgeLoad : Nat -> EndpointVertex -> EndpointVertex -> Nat
12	2203	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientSystem	EdgeCan_directed_quotient_system_UW	directed quotient system theorem-source component	5	field	heightCap	2213	heightCap : Nat -> Nat
12	2203	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientSystem	EdgeCan_directed_quotient_system_UW	directed quotient system theorem-source component	6	field	edgeLoad_read	2214	edgeLoad_read :
12	2203	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientSystem	EdgeCan_directed_quotient_system_UW	directed quotient system theorem-source component	7	field	quotient_identity	2217	quotient_identity :
13	2243	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientActivity	ActCan_directed_quotient_activity	activity data for directed quotient system	0	PACKAGE	DirectedQuotientActivity	2243	structure DirectedQuotientActivity
13	2243	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientActivity	ActCan_directed_quotient_activity	activity data for directed quotient system	1	field	activeLowerBound	2248	activeLowerBound : Nat
13	2243	External canonical extraction and Gate A packaging	subsubsec:directed-quotient-enforcement-clipped-face	Directed quotients and canonical clipping diagnostics	Erdos887Formal.ExternalCanonicalExtraction	Erdos887Formal.ExternalCanonicalExtraction.DirectedQuotientActivity	ActCan_directed_quotient_activity	activity data for directed quotient system	2	field	activeLowerBound_pos	2249	activeLowerBound_pos : 0 < activeLowerBound
